Order ID,Order month,Order Date,Order year,Ship Date,Ship Mode,Customer ID,Product ID,Postal Code,Sales ID,Region,Customer Name,Segment,State,City,Category,Sub-Category,Gross Sales,Gross Profit,Return Sales Value,Actual Sales,Net Profit,Total Cost
CA-2015-157322,July,7/2/2015,2015,7/6/2015,Standard Class,RH-19600,OFF-ST-10003208,60188,3492-22CA,Central,Rob Haberlin,Consumer,Illinois,Carol Stream,Office Supplies,Storage,43550.4,4899.42,0,43550.4,4899.42,38650.98
CA-2015-157322,July,7/2/2015,2015,7/6/2015,Standard Class,RH-19600,OFF-PA-10000659,60188,3493-22CA,Central,Rob Haberlin,Consumer,Illinois,Carol Stream,Office Supplies,Paper,1116.8,376.92,0,1116.8,376.92,739.88
CA-2017-142034,September,9/24/2017,2017,9/28/2017,Standard Class,KB-16240,TEC-AC-10002305,56301,3494-34CA,Central,Karen Bern,Corporate,Minnesota,Saint Cloud,Technology,Accessories,7200,1296,0,7200,1296,5904
CA-2017-142034,September,9/24/2017,2017,9/28/2017,Standard Class,KB-16240,TEC-AC-10000990,56301,3495-34CA,Central,Karen Bern,Corporate,Minnesota,Saint Cloud,Technology,Accessories,65590,27547.8,0,65590,27547.8,38042.2
CA-2017-142034,September,9/24/2017,2017,9/28/2017,Standard Class,KB-16240,FUR-CH-10000665,56301,3496-34CA,Central,Karen Bern,Corporate,Minnesota,Saint Cloud,Furniture,Chairs,60392,18117.6,0,60392,18117.6,42274.4
CA-2016-107328,August,8/8/2016,2016,8/15/2016,Standard Class,CA-12055,FUR-TA-10001932,90036,3497-28CA,West,Cathy Armstrong,Home Office,California,Los Angeles,Furniture,Tables,51302.4,1282.56,0,51302.4,1282.56,50019.84
CA-2016-107328,August,8/8/2016,2016,8/15/2016,Standard Class,CA-12055,OFF-AP-10004487,90036,3498-28CA,West,Cathy Armstrong,Home Office,California,Los Angeles,Office Supplies,Appliances,48792,13661.76,0,48792,13661.76,35130.24
CA-2016-107328,August,8/8/2016,2016,8/15/2016,Standard Class,CA-12055,OFF-BI-10002160,90036,3499-28CA,West,Cathy Armstrong,Home Office,California,Los Angeles,Office Supplies,Binders,1524,533.4,0,1524,533.4,990.6
CA-2016-108616,September,9/29/2016,2016,10/3/2016,Standard Class,JK-15730,TEC-AC-10000420,36608,3500-16CA,South,Joe Kamberova,Consumer,Alabama,Mobile,Technology,Accessories,20997,7138.98,0,20997,7138.98,13858.02
CA-2016-108616,September,9/29/2016,2016,10/3/2016,Standard Class,JK-15730,OFF-BI-10001989,36608,3501-16CA,South,Joe Kamberova,Consumer,Alabama,Mobile,Office Supplies,Binders,6294,3021.12,0,6294,3021.12,3272.88
CA-2016-108616,September,9/29/2016,2016,10/3/2016,Standard Class,JK-15730,OFF-AR-10001149,36608,3502-16CA,South,Joe Kamberova,Consumer,Alabama,Mobile,Office Supplies,Art,2592,777.6,0,2592,777.6,1814.4
CA-2017-125115,April,4/10/2017,2017,4/10/2017,Same Day,RD-19930,OFF-PA-10004101,78745,3503-15CA,Central,Russell D'Ascenzo,Consumer,Texas,Austin,Office Supplies,Paper,1036.8,362.88,0,1036.8,362.88,673.92
CA-2017-125115,April,4/10/2017,2017,4/10/2017,Same Day,RD-19930,TEC-AC-10001714,78745,3504-15CA,Central,Russell D'Ascenzo,Consumer,Texas,Austin,Technology,Accessories,9573.6,2034.39,0,9573.6,2034.39,7539.21
CA-2016-150945,December,12/18/2016,2016,12/20/2016,Second Class,JK-16120,OFF-ST-10003716,10009,3505-45CA,East,Julie Kriz,Home Office,New York,New York City,Office Supplies,Storage,90008,11701.04,0,90008,11701.04,78306.96
CA-2014-166863,June,6/20/2014,2014,6/24/2014,Standard Class,SC-20020,TEC-PH-10000369,75023,3506-63CA,Central,Sam Craven,Consumer,Texas,Plano,Technology,Phones,20158.4,2015.84,0,20158.4,2015.84,18142.56
CA-2014-166863,June,6/20/2014,2014,6/24/2014,Standard Class,SC-20020,OFF-BI-10000756,75023,3507-63CA,Central,Sam Craven,Consumer,Texas,Plano,Office Supplies,Binders,339.2,-508.8,0,339.2,-508.8,848
CA-2014-166863,June,6/20/2014,2014,6/24/2014,Standard Class,SC-20020,FUR-BO-10001608,75023,3508-63CA,Central,Sam Craven,Consumer,Texas,Plano,Furniture,Bookcases,19306.56,-1987.44,0,19306.56,-1987.44,21294
CA-2014-166863,June,6/20/2014,2014,6/24/2014,Standard Class,SC-20020,OFF-PA-10001166,75023,3509-63CA,Central,Sam Craven,Consumer,Texas,Plano,Office Supplies,Paper,1555.2,544.32,0,1555.2,544.32,1010.88
CA-2014-166863,June,6/20/2014,2014,6/24/2014,Standard Class,SC-20020,OFF-PA-10000587,75023,3510-63CA,Central,Sam Craven,Consumer,Texas,Plano,Office Supplies,Paper,1164.8,407.68,0,1164.8,407.68,757.12
CA-2014-166863,June,6/20/2014,2014,6/24/2014,Standard Class,SC-20020,TEC-MA-10001972,75023,3511-63CA,Central,Sam Craven,Consumer,Texas,Plano,Technology,Machines,41880,-9772,0,41880,-9772,51652
CA-2014-166863,June,6/20/2014,2014,6/24/2014,Standard Class,SC-20020,OFF-ST-10004123,75023,3512-63CA,Central,Sam Craven,Consumer,Texas,Plano,Office Supplies,Storage,50948.8,-12737.2,0,50948.8,-12737.2,63686
CA-2017-140326,September,9/4/2017,2017,9/6/2017,First Class,HW-14935,FUR-BO-10000112,60653,3513-26CA,Central,Helen Wasserman,Corporate,Illinois,Chicago,Furniture,Bookcases,82517.4,-11788.2,0,82517.4,-11788.2,94305.6
CA-2017-140326,September,9/4/2017,2017,9/6/2017,First Class,HW-14935,OFF-PA-10004041,60653,3514-26CA,Central,Helen Wasserman,Corporate,Illinois,Chicago,Office Supplies,Paper,1776,555,0,1776,555,1221
CA-2017-140326,September,9/4/2017,2017,9/6/2017,First Class,HW-14935,OFF-AR-10001149,60653,3515-26CA,Central,Helen Wasserman,Corporate,Illinois,Chicago,Office Supplies,Art,691.2,86.4,0,691.2,86.4,604.8
CA-2016-168536,December,12/20/2016,2016,12/24/2016,Standard Class,SC-20800,TEC-AC-10002323,39212,3516-36CA,South,Stuart Calhoun,Consumer,Mississippi,Jackson,Technology,Accessories,6630,861.9,0,6630,861.9,5768.1
US-2016-113649,August,8/9/2016,2016,8/12/2016,First Class,HA-14920,OFF-PA-10000130,28314,3517-49US,South,Helen Andreada,Consumer,North Carolina,Fayetteville,Office Supplies,Paper,3081.6,963,0,3081.6,963,2118.6
US-2016-113649,August,8/9/2016,2016,8/12/2016,First Class,HA-14920,TEC-PH-10002350,28314,3518-49US,South,Helen Andreada,Consumer,North Carolina,Fayetteville,Technology,Phones,4478.4,447.84,0,4478.4,447.84,4030.56
US-2016-113649,August,8/9/2016,2016,8/12/2016,First Class,HA-14920,OFF-AP-10002518,28314,3519-49US,South,Helen Andreada,Consumer,North Carolina,Fayetteville,Office Supplies,Appliances,56953.6,6407.28,0,56953.6,6407.28,50546.32
CA-2015-124975,June,6/22/2015,2015,6/25/2015,First Class,MG-17875,FUR-TA-10002645,60505,3520-75CA,Central,Michael Grace,Home Office,Illinois,Aurora,Furniture,Tables,79642.5,-52564.05,0,79642.5,-52564.05,132206.55
CA-2015-168767,April,4/10/2015,2015,4/15/2015,Standard Class,DM-12955,OFF-BI-10000773,95823,3521-67CA,West,Dario Medina,Corporate,California,Sacramento,Office Supplies,Binders,1283.2,433.08,0,1283.2,433.08,850.12
CA-2016-114482,November,11/21/2016,2016,11/25/2016,Second Class,DM-13345,OFF-PA-10003845,50315,3522-82CA,Central,Denise Monton,Corporate,Iowa,Des Moines,Office Supplies,Paper,4046,1982.54,0,4046,1982.54,2063.46
CA-2016-114482,November,11/21/2016,2016,11/25/2016,Second Class,DM-13345,TEC-PH-10001580,50315,3523-82CA,Central,Denise Monton,Corporate,Iowa,Des Moines,Technology,Phones,40494,10933.38,0,40494,10933.38,29560.62
CA-2016-137673,September,9/5/2016,2016,9/10/2016,Standard Class,ML-17395,TEC-AC-10002345,92105,3524-73CA,West,Marina Lichtenstein,Corporate,California,San Diego,Technology,Accessories,11600,2900,0,11600,2900,8700
CA-2016-132731,November,11/24/2016,2016,11/28/2016,Standard Class,GA-14515,TEC-PH-10004120,75081,3525-31CA,Central,George Ashbrook,Consumer,Texas,Dallas,Technology,Phones,65755.2,4931.64,0,65755.2,4931.64,60823.56
CA-2017-148922,December,12/10/2017,2017,12/15/2017,Second Class,SU-20665,TEC-AC-10001838,39212,3526-22CA,South,Stephanie Ulpright,Home Office,Mississippi,Jackson,Technology,Accessories,59997,25798.71,0,59997,25798.71,34198.29
CA-2017-148922,December,12/10/2017,2017,12/15/2017,Second Class,SU-20665,TEC-PH-10000148,39212,3527-22CA,South,Stephanie Ulpright,Home Office,Mississippi,Jackson,Technology,Phones,3897,77.94,0,3897,77.94,3819.06
CA-2017-148922,December,12/10/2017,2017,12/15/2017,Second Class,SU-20665,OFF-BI-10003476,39212,3528-22CA,South,Stephanie Ulpright,Home Office,Mississippi,Jackson,Office Supplies,Binders,4584,2200.32,0,4584,2200.32,2383.68
CA-2016-130680,June,6/24/2016,2016,6/29/2016,Standard Class,BD-11320,TEC-PH-10004833,92024,3529-80CA,West,Bill Donatelli,Consumer,California,Encinitas,Technology,Phones,3824,-956,3824,0,0,0
CA-2015-141145,September,9/17/2015,2015,9/23/2015,Standard Class,DB-13405,TEC-AC-10001465,32839,3530-45CA,South,Denny Blanton,Consumer,Florida,Orlando,Technology,Accessories,8716.8,1089.6,0,8716.8,1089.6,7627.2
US-2016-152835,May,5/19/2016,2016,5/23/2016,Standard Class,RP-19855,OFF-AR-10003056,47905,3531-35US,Central,Roy Phan,Corporate,Indiana,Lafayette,Office Supplies,Art,2140,620.6,0,2140,620.6,1519.4
CA-2016-155565,May,5/28/2016,2016,5/28/2016,Same Day,EH-13765,OFF-SU-10001218,10035,3532-65CA,East,Edward Hooks,Corporate,New York,New York City,Office Supplies,Supplies,5490,1537.2,0,5490,1537.2,3952.8
CA-2014-110849,April,4/18/2014,2014,4/23/2014,Standard Class,JL-15835,TEC-MA-10002859,90049,3533-49CA,West,John Lee,Consumer,California,Los Angeles,Technology,Machines,28796.8,9718.92,0,28796.8,9718.92,19077.88
CA-2014-110849,April,4/18/2014,2014,4/23/2014,Standard Class,JL-15835,OFF-AR-10002375,90049,3534-49CA,West,John Lee,Consumer,California,Los Angeles,Office Supplies,Art,1312,380.48,0,1312,380.48,931.52
CA-2014-110849,April,4/18/2014,2014,4/23/2014,Standard Class,JL-15835,OFF-AR-10000657,90049,3535-49CA,West,John Lee,Consumer,California,Los Angeles,Office Supplies,Art,1075,354.75,0,1075,354.75,720.25
CA-2014-110849,April,4/18/2014,2014,4/23/2014,Standard Class,JL-15835,OFF-FA-10000134,90049,3536-49CA,West,John Lee,Consumer,California,Los Angeles,Office Supplies,Fasteners,1162,360.22,0,1162,360.22,801.78
CA-2016-145842,June,6/17/2016,2016,6/20/2016,Second Class,FM-14380,OFF-ST-10000419,10024,3537-42CA,East,Fred McMath,Consumer,New York,New York City,Office Supplies,Storage,4074,40.74,0,4074,40.74,4033.26
CA-2014-158771,May,5/9/2014,2014,5/9/2014,Same Day,SB-20290,OFF-ST-10000107,42420,3538-71CA,South,Sean Braxton,Corporate,Kentucky,Henderson,Office Supplies,Storage,8325,1498.5,0,8325,1498.5,6826.5
CA-2014-158771,May,5/9/2014,2014,5/9/2014,Same Day,SB-20290,OFF-LA-10001641,42420,3539-71CA,South,Sean Braxton,Corporate,Kentucky,Henderson,Office Supplies,Labels,945,453.6,0,945,453.6,491.4
CA-2014-158771,May,5/9/2014,2014,5/9/2014,Same Day,SB-20290,OFF-LA-10003121,42420,3540-71CA,South,Sean Braxton,Corporate,Kentucky,Henderson,Office Supplies,Labels,2065,949.9,0,2065,949.9,1115.1
CA-2014-158771,May,5/9/2014,2014,5/9/2014,Same Day,SB-20290,OFF-PA-10002689,42420,3541-71CA,South,Sean Braxton,Corporate,Kentucky,Henderson,Office Supplies,Paper,4536,2177.28,0,4536,2177.28,2358.72
CA-2016-157511,September,9/18/2016,2016,9/20/2016,First Class,SV-20365,FUR-FU-10002107,43229,3542-11CA,East,Seth Vernon,Consumer,Ohio,Columbus,Furniture,Furnishings,535.2,160.56,0,535.2,160.56,374.64
CA-2016-157511,September,9/18/2016,2016,9/20/2016,First Class,SV-20365,FUR-CH-10002647,43229,3543-11CA,East,Seth Vernon,Consumer,Ohio,Columbus,Furniture,Chairs,9937.2,-709.8,0,9937.2,-709.8,10647
CA-2016-157511,September,9/18/2016,2016,9/20/2016,First Class,SV-20365,OFF-AR-10002257,43229,3544-11CA,East,Seth Vernon,Consumer,Ohio,Columbus,Office Supplies,Art,267.2,36.74,0,267.2,36.74,230.46
CA-2017-121216,December,12/23/2017,2017,12/25/2017,Second Class,MM-17920,OFF-PA-10004519,77840,3545-16CA,Central,Michael Moore,Consumer,Texas,College Station,Office Supplies,Paper,2867.2,1039.36,0,2867.2,1039.36,1827.84
CA-2017-121216,December,12/23/2017,2017,12/25/2017,Second Class,MM-17920,OFF-AP-10001947,77840,3546-16CA,Central,Michael Moore,Consumer,Texas,College Station,Office Supplies,Appliances,2931.2,-7474.56,0,2931.2,-7474.56,10405.76
CA-2017-155292,October,10/30/2017,2017,11/1/2017,First Class,RD-19810,OFF-ST-10004963,40475,3547-92CA,South,Ross DeVincentis,Home Office,Kentucky,Richmond,Office Supplies,Storage,10598,423.92,0,10598,423.92,10174.08
CA-2017-155292,October,10/30/2017,2017,11/1/2017,First Class,RD-19810,OFF-SU-10002573,40475,3548-92CA,South,Ross DeVincentis,Home Office,Kentucky,Richmond,Office Supplies,Supplies,3506,1051.8,0,3506,1051.8,2454.2
CA-2017-155292,October,10/30/2017,2017,11/1/2017,First Class,RD-19810,FUR-CH-10000553,40475,3549-92CA,South,Ross DeVincentis,Home Office,Kentucky,Richmond,Furniture,Chairs,3394,916.38,0,3394,916.38,2477.62
CA-2017-155292,October,10/30/2017,2017,11/1/2017,First Class,RD-19810,OFF-LA-10001982,40475,3550-92CA,South,Ross DeVincentis,Home Office,Kentucky,Richmond,Office Supplies,Labels,3000,1440,0,3000,1440,1560
CA-2016-152555,March,3/29/2016,2016,4/2/2016,Second Class,ME-17320,OFF-PA-10001295,60653,3551-55CA,Central,Maria Etezadi,Home Office,Illinois,Chicago,Office Supplies,Paper,4552.8,1593.48,0,4552.8,1593.48,2959.32
CA-2016-152555,March,3/29/2016,2016,4/2/2016,Second Class,ME-17320,FUR-CH-10002965,60653,3552-55CA,Central,Maria Etezadi,Home Office,Illinois,Chicago,Furniture,Chairs,84411.6,-3617.64,0,84411.6,-3617.64,88029.24
CA-2016-152555,March,3/29/2016,2016,4/2/2016,Second Class,ME-17320,TEC-PH-10001254,60653,3553-55CA,Central,Maria Etezadi,Home Office,Illinois,Chicago,Technology,Phones,81273.6,6095.52,0,81273.6,6095.52,75178.08
CA-2017-107832,November,11/23/2017,2017,11/26/2017,Second Class,FH-14275,OFF-BI-10001658,19120,3554-32CA,East,Frank Hawley,Corporate,Pennsylvania,Philadelphia,Office Supplies,Binders,747.6,-598.08,0,747.6,-598.08,1345.68
CA-2014-120838,March,3/23/2014,2014,3/26/2014,Second Class,PO-18865,OFF-ST-10000585,90036,3555-38CA,West,Patrick O'Donnell,Consumer,California,Los Angeles,Office Supplies,Storage,33040,8590.4,0,33040,8590.4,24449.6
CA-2014-120838,March,3/23/2014,2014,3/26/2014,Second Class,PO-18865,TEC-PH-10003484,90036,3556-38CA,West,Patrick O'Donnell,Consumer,California,Los Angeles,Technology,Phones,60475.2,3779.7,0,60475.2,3779.7,56695.5
CA-2017-118542,December,12/1/2017,2017,12/5/2017,Standard Class,CC-12550,OFF-PA-10004735,90008,3557-42CA,West,Clay Cheatham,Consumer,California,Los Angeles,Office Supplies,Paper,4536,2177.28,4536,0,0,0
CA-2017-118542,December,12/1/2017,2017,12/5/2017,Standard Class,CC-12550,OFF-BI-10003429,90008,3558-42CA,West,Clay Cheatham,Consumer,California,Los Angeles,Office Supplies,Binders,1012.8,367.14,1012.8,0,0,0
CA-2017-152737,November,11/7/2017,2017,11/12/2017,Standard Class,TS-21505,OFF-BI-10002982,94122,3559-37CA,West,Tony Sayre,Consumer,California,San Francisco,Office Supplies,Binders,2179.2,762.72,0,2179.2,762.72,1416.48
CA-2017-152737,November,11/7/2017,2017,11/12/2017,Standard Class,TS-21505,TEC-AC-10004975,94122,3560-37CA,West,Tony Sayre,Consumer,California,San Francisco,Technology,Accessories,43980,14513.4,0,43980,14513.4,29466.6
CA-2017-109757,September,9/4/2017,2017,9/9/2017,Second Class,MD-17350,OFF-AR-10002335,44312,3561-57CA,East,Maribeth Dona,Consumer,Ohio,Akron,Office Supplies,Art,825.6,61.92,0,825.6,61.92,763.68
CA-2017-109757,September,9/4/2017,2017,9/9/2017,Second Class,MD-17350,OFF-BI-10004001,44312,3562-57CA,East,Maribeth Dona,Consumer,Ohio,Akron,Office Supplies,Binders,2556,-2044.8,0,2556,-2044.8,4600.8
CA-2017-109757,September,9/4/2017,2017,9/9/2017,Second Class,MD-17350,OFF-BI-10001634,44312,3563-57CA,East,Maribeth Dona,Consumer,Ohio,Akron,Office Supplies,Binders,436.8,-305.76,0,436.8,-305.76,742.56
CA-2017-109757,September,9/4/2017,2017,9/9/2017,Second Class,MD-17350,OFF-PA-10000007,44312,3564-57CA,East,Maribeth Dona,Consumer,Ohio,Akron,Office Supplies,Paper,1152,374.4,0,1152,374.4,777.6
CA-2016-130029,July,7/3/2016,2016,7/6/2016,First Class,GT-14755,OFF-PA-10000552,90049,3565-29CA,West,Guy Thornton,Consumer,California,Los Angeles,Office Supplies,Paper,1296,622.08,0,1296,622.08,673.92
CA-2016-130029,July,7/3/2016,2016,7/6/2016,First Class,GT-14755,OFF-FA-10001135,90049,3566-29CA,West,Guy Thornton,Consumer,California,Los Angeles,Office Supplies,Fasteners,396,7.92,0,396,7.92,388.08
CA-2017-103877,September,9/7/2017,2017,9/14/2017,Standard Class,RD-19660,OFF-BI-10003650,64055,3567-77CA,Central,Robert Dilbeck,Home Office,Missouri,Independence,Office Supplies,Binders,157794,75741.12,0,157794,75741.12,82052.88
CA-2016-137176,September,9/9/2016,2016,9/14/2016,Second Class,DB-12910,FUR-FU-10003832,75220,3568-76CA,Central,Daniel Byrd,Home Office,Texas,Dallas,Furniture,Furnishings,1500.8,-1200.64,0,1500.8,-1200.64,2701.44
CA-2017-168109,July,7/3/2017,2017,7/3/2017,Same Day,JK-15640,TEC-AC-10003628,98105,3569-09CA,West,Jim Kriz,Home Office,Washington,Seattle,Technology,Accessories,5998,2639.12,0,5998,2639.12,3358.88
CA-2017-168109,July,7/3/2017,2017,7/3/2017,Same Day,JK-15640,TEC-MA-10001148,98105,3570-09CA,West,Jim Kriz,Home Office,Washington,Seattle,Technology,Machines,239520,20958,0,239520,20958,218562
CA-2017-168109,July,7/3/2017,2017,7/3/2017,Same Day,JK-15640,TEC-AC-10002049,98105,3571-09CA,West,Jim Kriz,Home Office,Washington,Seattle,Technology,Accessories,168780,74263.2,0,168780,74263.2,94516.8
CA-2017-168109,July,7/3/2017,2017,7/3/2017,Same Day,JK-15640,TEC-PH-10000702,98105,3572-09CA,West,Jim Kriz,Home Office,Washington,Seattle,Technology,Phones,799.2,269.73,0,799.2,269.73,529.47
US-2017-126081,June,6/29/2017,2017,7/4/2017,Standard Class,FC-14335,OFF-PA-10003953,75150,3573-81US,Central,Fred Chung,Corporate,Texas,Mesquite,Office Supplies,Paper,518.4,181.44,0,518.4,181.44,336.96
CA-2017-117023,August,8/7/2017,2017,8/12/2017,Standard Class,JW-15955,OFF-AR-10003602,11561,3574-23CA,East,Joni Wasserman,Consumer,New York,Long Beach,Office Supplies,Art,1168,548.96,0,1168,548.96,619.04
CA-2017-117023,August,8/7/2017,2017,8/12/2017,Standard Class,JW-15955,OFF-AR-10004062,11561,3575-23CA,East,Joni Wasserman,Consumer,New York,Long Beach,Office Supplies,Art,10480,2620,0,10480,2620,7860
CA-2015-143532,March,3/19/2015,2015,3/24/2015,Standard Class,DC-12850,OFF-PA-10001560,33161,3576-32CA,South,Dan Campbell,Consumer,Florida,North Miami,Office Supplies,Paper,1449.6,489.24,0,1449.6,489.24,960.36
CA-2016-103163,June,6/7/2016,2016,6/11/2016,Standard Class,FM-14290,OFF-BI-10003305,93309,3577-63CA,West,Frank Merwin,Home Office,California,Bakersfield,Office Supplies,Binders,478.4,155.48,0,478.4,155.48,322.92
CA-2016-103163,June,6/7/2016,2016,6/11/2016,Standard Class,FM-14290,OFF-PA-10004000,93309,3578-63CA,West,Frank Merwin,Home Office,California,Bakersfield,Office Supplies,Paper,473,231.77,0,473,231.77,241.23
CA-2016-104157,July,7/25/2016,2016,7/29/2016,Standard Class,MT-17815,OFF-ST-10000321,39212,3579-57CA,South,Meg Tillman,Consumer,Mississippi,Jackson,Office Supplies,Storage,789,31.56,0,789,31.56,757.44
CA-2016-104157,July,7/25/2016,2016,7/29/2016,Standard Class,MT-17815,OFF-PA-10004665,39212,3580-57CA,South,Meg Tillman,Consumer,Mississippi,Jackson,Office Supplies,Paper,6550,3209.5,0,6550,3209.5,3340.5
CA-2016-104157,July,7/25/2016,2016,7/29/2016,Standard Class,MT-17815,FUR-TA-10004915,39212,3581-57CA,South,Meg Tillman,Consumer,Mississippi,Jackson,Furniture,Tables,243008,38881.28,0,243008,38881.28,204126.72
CA-2017-117807,October,10/1/2017,2017,10/7/2017,Standard Class,DK-13090,OFF-PA-10000994,68025,3582-07CA,Central,Dave Kipp,Consumer,Nebraska,Fremont,Office Supplies,Paper,10485,5032.8,0,10485,5032.8,5452.2
CA-2015-121650,December,12/10/2015,2015,12/16/2015,Standard Class,KD-16495,OFF-AR-10001149,49201,3583-50CA,Central,Keith Dawkins,Corporate,Michigan,Jackson,Office Supplies,Art,390,152.1,0,390,152.1,237.9
CA-2015-121650,December,12/10/2015,2015,12/16/2015,Standard Class,KD-16495,FUR-TA-10003569,49201,3584-50CA,Central,Keith Dawkins,Corporate,Michigan,Jackson,Furniture,Tables,80196,20049,0,80196,20049,60147
CA-2015-121650,December,12/10/2015,2015,12/16/2015,Standard Class,KD-16495,FUR-CH-10004289,49201,3585-50CA,Central,Keith Dawkins,Corporate,Michigan,Jackson,Furniture,Chairs,19196,3263.32,0,19196,3263.32,15932.68
CA-2015-121650,December,12/10/2015,2015,12/16/2015,Standard Class,KD-16495,OFF-LA-10001045,49201,3586-50CA,Central,Keith Dawkins,Corporate,Michigan,Jackson,Office Supplies,Labels,261,120.06,0,261,120.06,140.94
CA-2017-161823,September,9/3/2017,2017,9/8/2017,Standard Class,AG-10300,OFF-AR-10002053,94122,3587-23CA,West,Aleksandra Gannaway,Corporate,California,San Francisco,Office Supplies,Art,596,166.88,0,596,166.88,429.12
CA-2017-121839,September,9/24/2017,2017,9/28/2017,Standard Class,MH-18115,TEC-PH-10002885,43130,3588-39CA,East,Mick Hernandez,Home Office,Ohio,Lancaster,Technology,Phones,116969.4,-25343.37,0,116969.4,-25343.37,142312.77
CA-2017-158729,December,12/19/2017,2017,12/21/2017,First Class,AC-10450,OFF-SU-10002881,70506,3589-29CA,South,Amy Cox,Consumer,Louisiana,Lafayette,Office Supplies,Supplies,166562,3331.24,166562,0,0,0
CA-2017-146535,November,11/24/2017,2017,11/30/2017,Standard Class,FM-14290,OFF-BI-10000546,40475,3590-35CA,South,Frank Merwin,Home Office,Kentucky,Richmond,Office Supplies,Binders,288,141.12,0,288,141.12,146.88
CA-2017-146535,November,11/24/2017,2017,11/30/2017,Standard Class,FM-14290,OFF-ST-10001526,40475,3591-35CA,South,Frank Merwin,Home Office,Kentucky,Richmond,Office Supplies,Storage,144396,37542.96,0,144396,37542.96,106853.04
CA-2014-154186,December,12/13/2014,2014,12/15/2014,Second Class,RA-19285,OFF-SU-10001574,77070,3592-86CA,Central,Ralph Arnett,Consumer,Texas,Houston,Office Supplies,Supplies,292,36.5,0,292,36.5,255.5
CA-2016-108434,December,12/5/2016,2016,12/7/2016,Second Class,JG-15160,OFF-ST-10002615,10024,3593-34CA,East,James Galang,Consumer,New York,New York City,Office Supplies,Storage,46518,12094.68,0,46518,12094.68,34423.32
CA-2016-164154,September,9/11/2016,2016,9/17/2016,Standard Class,NZ-18565,OFF-BI-10001658,43615,3594-54CA,East,Nick Zandusky,Home Office,Ohio,Toledo,Office Supplies,Binders,2242.8,-1794.24,0,2242.8,-1794.24,4037.04
CA-2016-164154,September,9/11/2016,2016,9/17/2016,Standard Class,NZ-18565,OFF-ST-10002562,43615,3595-54CA,East,Nick Zandusky,Home Office,Ohio,Toledo,Office Supplies,Storage,3752,375.2,0,3752,375.2,3376.8
CA-2017-148012,December,12/9/2017,2017,12/15/2017,Standard Class,KM-16225,OFF-AR-10004757,19143,3596-12CA,East,Kalyca Meade,Corporate,Pennsylvania,Philadelphia,Office Supplies,Art,262.4,42.64,0,262.4,42.64,219.76
CA-2014-102869,September,9/9/2014,2014,9/14/2014,Second Class,LC-17140,OFF-PA-10000788,19140,3597-69CA,East,Logan Currie,Consumer,Pennsylvania,Philadelphia,Office Supplies,Paper,1555.2,544.32,0,1555.2,544.32,1010.88
CA-2014-102869,September,9/9/2014,2014,9/14/2014,Second Class,LC-17140,TEC-AC-10002134,19140,3598-69CA,East,Logan Currie,Consumer,Pennsylvania,Philadelphia,Technology,Accessories,6470.4,-485.28,0,6470.4,-485.28,6955.68
CA-2014-102869,September,9/9/2014,2014,9/14/2014,Second Class,LC-17140,FUR-FU-10002456,19140,3599-69CA,East,Logan Currie,Consumer,Pennsylvania,Philadelphia,Furniture,Furnishings,1747.2,502.32,0,1747.2,502.32,1244.88
CA-2014-102869,September,9/9/2014,2014,9/14/2014,Second Class,LC-17140,TEC-PH-10002549,19140,3600-69CA,East,Logan Currie,Consumer,Pennsylvania,Philadelphia,Technology,Phones,13551.6,-3162.04,0,13551.6,-3162.04,16713.64
CA-2017-138310,June,6/26/2017,2017,6/30/2017,Standard Class,NP-18700,TEC-AC-10001990,80219,3601-10CA,West,Nora Preis,Consumer,Colorado,Denver,Technology,Accessories,43192.8,6478.92,0,43192.8,6478.92,36713.88
CA-2014-159835,November,11/17/2014,2014,11/24/2014,Standard Class,RB-19330,OFF-PA-10002137,19143,3602-35CA,East,Randy Bradley,Consumer,Pennsylvania,Philadelphia,Office Supplies,Paper,1244.8,389,0,1244.8,389,855.8
CA-2014-159835,November,11/17/2014,2014,11/24/2014,Standard Class,RB-19330,FUR-CH-10004997,19143,3603-35CA,East,Randy Bradley,Consumer,Pennsylvania,Philadelphia,Furniture,Chairs,65793,-9399,0,65793,-9399,75192
CA-2017-112956,August,8/21/2017,2017,8/27/2017,Standard Class,TH-21550,OFF-PA-10000357,21044,3604-56CA,East,Tracy Hopkins,Home Office,Maryland,Columbia,Office Supplies,Paper,27740,13315.2,0,27740,13315.2,14424.8
CA-2017-112956,August,8/21/2017,2017,8/27/2017,Standard Class,TH-21550,FUR-FU-10003976,21044,3605-56CA,East,Tracy Hopkins,Home Office,Maryland,Columbia,Furniture,Furnishings,2516,855.44,0,2516,855.44,1660.56
CA-2017-112956,August,8/21/2017,2017,8/27/2017,Standard Class,TH-21550,FUR-FU-10004960,21044,3606-56CA,East,Tracy Hopkins,Home Office,Maryland,Columbia,Furniture,Furnishings,9192,3125.28,0,9192,3125.28,6066.72
CA-2016-119683,March,3/12/2016,2016,3/16/2016,Second Class,CK-12595,OFF-EN-10001099,10024,3607-83CA,East,Clytie Kelty,Consumer,New York,New York City,Office Supplies,Envelopes,2934,1349.64,0,2934,1349.64,1584.36
